"sbd","van","ngoaingu","toan"
31083,7.75,3.75,4
31084,8.25,9.25,8
31085,7.75,4.75,4
31086,6.5,9,4.75
31087,7.75,7.5,6
31088,6.75,7.75,4.5
31089,5.75,4.75,4
31090,8,7.5,6
31091,7,7.25,4.75
31092,6,6,4.25
31093,6,4.75,4.25
31094,6.25,2.25,2.75
31095,5.75,5.75,3.5
31096,8,4.75,5.25
31097,6.75,8.25,2.75
31098,6.75,7.75,5
31099,7,5.25,5
31100,6.75,2.75,5.5
31101,7.25,9.5,7.5
31102,5.25,5,2.5
31103,8,9.25,8
31104,6.75,7.25,5.75
31105,7.75,7.75,6
31106,7,9,6.75
31107,7,7,5
31108,8,5.75,6.25
31109,5.25,3.25,4
31110,6.75,7.5,7
31111,6,7,5.75
31112,7,8.75,7.5
31113,7.75,7,4.25
31114,6.75,8.5,5.25
31115,6,8,6.25
31116,6.75,6.5,6.75
31117,7.75,7.25,6
31118,4.25,6.75,4.75
31119,6.75,7.75,4
31120,6,6.5,5
31121,4.25,4.25,4.5
31122,5.75,3.25,3.5
31123,5.5,5.75,4
31124,6.75,6.75,5.25
31125,6.75,6.75,5.25
31126,7.25,8.75,8
31127,5.5,3,4
31128,5.25,5.75,3
31129,6.25,7.5,4
31130,6.25,6,3.75
31131,6.75,7.25,5.5
31132,6.75,7.5,5
31133,6.75,6,1.5
31134,7.5,8,4.5
31135,6.75,6.25,3.75
31136,7.75,9.25,5
31137,7,4.25,1.25
31138,5.5,3.75,1.75
31139,6.75,6.75,4
31140,6.25,4.5,3.5
31141,7,3.25,3.75
31142,9.25,8.75,6.5
31143,8,3,5.25
31144,8.25,6.5,5.75
31145,7,3,2.25
31146,7.75,1.75,2.75
31147,8.75,5,4
31148,7,4,2.75
31149,8,9,8.75
31150,9,9,4.5
31151,8.25,3.5,5
31152,8.5,7.5,5.5
31153,8.5,6,4.5
31154,8.75,8,6
31155,9,5.5,5.25
31157,6.25,5,4.75
31158,5.25,4,3
31159,5.75,5.25,3.25
31160,7.5,8.75,6.75
31161,6.5,6.25,4.25
31162,6.75,7.5,2.75
31163,9.5,5.75,7.5
31164,7.5,7.25,5.5
31165,6.5,3.75,6.75
31166,6.75,5.5,4.75
31167,7.5,4.5,2
31168,6,6.25,4
31169,7,8.5,7.25
31170,7,3.25,3.25
31171,7.25,6.25,6.5
31172,6.75,7.75,4.25
31173,6.5,5.5,4.5
31174,7,7.5,6.5
31175,8,7,6.5
31176,9.25,9,7.75
31177,8,7.75,5.5
31178,8,5.75,5.25
31179,8.75,9.5,4.75
31180,8.75,8.5,6
31181,8,8,6.5
31182,8.75,7.25,5.75
31183,7.75,4.25,5
31184,7.5,4.25,4
31185,8.25,9.25,6.25
31186,7.25,7.25,6.5
31187,6.5,7.5,5
31188,6.25,4,3.5
31189,8.5,6.5,7
31190,6.5,7.5,3.75
31191,8.25,7.5,6.5
31192,8.25,5.75,6.5
31193,6,8.75,8
31194,3.75,6.25,2.75
31195,6.75,3,4
31197,7,4.5,5.5
31198,8,6,4.25
31199,8.5,7.5,6
31200,6.25,1.75,3.5
31201,7.5,7.25,5
31202,5,2.5,4.25
31203,7.5,5.75,4
31204,8,7.5,4
31205,6.25,9.25,4.75
31206,8,8.25,5.5
31207,7.5,3.25,6
31208,7,5,3.5
31209,6,8,4
31210,5.5,6.5,4
31211,5.5,3,2.75
31212,6.5,8.5,5.25
31213,7.25,8.5,3.25
31214,8,6,5.5
31215,5.25,5,3.75
31216,6.5,8.25,7
31217,5.25,6.75,3.75
31218,8.5,9,6
31219,6.5,7.25,3.75
31220,8.5,9.5,8.25
31221,6.25,6,3.5
31222,6,3.25,3.75
31223,6.5,5.5,5
31224,6.75,7.5,6.5
31225,6.25,3.75,4.25
31226,7,3.75,5.75
31227,6.25,3.75,3.75
31228,8,8,3.5
31229,6,5.5,1
31230,5,7.75,2.5
31231,5.75,8.5,3.75
31232,7.5,7.75,7.25
31233,8.25,5,2.75
31234,6.25,6.25,7.25
31235,6.75,2.5,4
31236,6,4.75,5.25
31237,5.75,8,6.25
31238,5.75,3.25,2.5
31239,6.25,8,6
31240,6.5,5.25,5
31241,5.25,4,6
31242,6.25,2.75,3.75
31244,7,8.75,5
31245,5.75,4.25,4
31246,7.25,7.5,3.75
31247,7,4,5
31248,7,3.5,5
31249,6,4.75,4.25
31250,6.25,6.75,4.75
31251,6,4.5,3.75
31252,6,8.25,4.75
31253,6.25,2.75,3.75
31254,6,6.75,2
31255,6.5,5,4.5
31256,7.25,8.5,7
31257,8,4,5.5
31258,8.75,6.5,8
31259,6,3.75,3.5
31260,7.25,8.25,6
31261,7.75,3.75,1.75
31262,6.25,4,3
31263,6.5,7.75,5
31264,7.75,10,8.25
31265,6.5,5,4.25
31266,8,7.75,8.5
31267,7.25,6.75,4.75
31268,6,7.25,5.25
31269,6.75,1.75,3
31270,6.25,4,3
31271,5.25,7.5,6
31272,7,3.75,6
31273,7.5,8.25,5
31274,8,8,6.5
31275,7.25,7.5,7.25
31276,7.25,4.25,2.25
31278,7.75,5,4.5
31279,7.75,3.75,5.25
31280,8.75,7.5,4.75
31281,7.5,8.5,6.5
31282,6.25,5.75,5
31283,6.25,4.75,3
31284,6.5,8.25,5.5
31285,5.25,3.25,4.75
31286,8,8.5,5.25
31287,5,6,5.5
31288,8,8.75,4.25
31289,7,8.25,6.75
31290,6.75,7.75,3.5
31291,6.5,8,4.75
31292,7.5,4.75,5.25
31293,7.75,8.25,3.75
31294,5.5,3.5,3.5
31295,7.25,7.5,6.25
31296,4,5,5
31297,6.75,8.5,7.75
31298,7.25,8.25,8
31299,7,9,6.75
31300,6.75,5.75,3
31301,7.25,5,7.5
31302,6.5,8,4
31303,6.5,6,3.75
31304,7.25,5.5,5
31305,7.5,6.75,6.5
31306,8.25,2.25,7.5
31307,7,2,3.25
31308,8.5,8.25,7
31309,7.75,6.75,5.5
31310,8.5,7,6
31311,6,5,3
31312,8.5,6.5,4.75
31313,7.75,7.75,4.25
31314,7,7.25,5.5
31315,7,5.5,4
31317,6.75,4.75,3.5
31318,7.5,4.5,5
31319,8.25,8.75,6
31320,9,9,8.75
31321,8.25,10,6.5
31322,7.25,6.5,6.25
31323,7.25,7,5.25
31324,7,6.25,3.75
31326,8.25,7.25,7.25
31327,6,3.5,2.5
31328,5.75,3.25,3.5
31329,6,7.5,4.25
31330,7.25,8.5,5.5
31331,7.5,7,7
31332,8.5,8.75,6.25
31333,6.75,7.75,6
31334,6.5,4.75,3.25
31335,8,6.75,6
31336,8.75,7.75,4.25
31337,7,8,4.25
31338,7.75,9.75,7.75
31339,7.5,9.25,8
31340,6.25,6.5,1.75
31341,6.75,7,4.5
31342,7.5,5.75,5
31343,7.75,8.75,7
31344,7,4,5.25
31345,7.75,5.25,4.5
31346,8.5,6.5,3.25
31347,8.5,6.5,5.25
31348,9.25,9.75,6.25
31349,6,4.25,5
31350,7.75,3.75,3.5
31351,7.75,7.25,6.75
31352,8,8,5.5
31353,8,9.5,7.25
31354,7,6.25,7
31355,7,4.25,4.75
31357,6,7.5,4.25
31358,6,2,4
31359,6.25,7.75,4.25
31360,6.5,6.75,5.25
31361,6.25,5,4.5
31362,7,8,6.5
31363,6.5,7.25,8.75
31364,5.25,2,3.75
31366,6.5,6,5.75
31367,8.25,8.75,8
31368,6,7.75,4.75
31369,8,7.25,4.5
31370,7,9.25,5.5
31371,7.75,6.25,7
31372,6.5,4.25,5
31373,8,7.75,6.5
31374,7.25,5.5,4.25
31375,8.25,9,6.5
31376,7.25,4.5,3.5
31377,7.25,2.75,3.5
31378,7,8.25,7
31379,7.75,8.5,8
31380,6,5.25,3.75
31381,6.5,3.25,4.5
31382,6.75,8.25,5.25
31383,6.25,4.25,2.5
31384,4.75,3.25,3.25
31385,7.75,7.25,5.75
31386,7.75,9.5,8
31387,7.75,9.25,6.5
31388,7.5,4,4.75
31389,7.5,8.25,7
31390,5.5,4,3.75
31391,8.5,5.75,4.75
31392,7.75,5,7.25
31393,7.75,6.75,5
31394,7.75,8,5
31395,7,7.25,7.25
31396,7.25,5.25,2.75
31397,7.25,7,5.5
31398,6,4.5,4.25
31399,7,7,3.75
31400,6.75,4.25,1.25
31401,8,7,7
31402,7.5,7.25,6
31403,6.5,7.75,4.75
31404,6,7.5,3.25
31405,6,5.25,0.75
31406,8,8,6.5
31407,7.75,8.75,7.75
31408,6.5,6,4.5
31409,6.5,6,3.5
31410,6.25,6,3.75
31411,7.25,5.25,4
31412,6.75,8.5,6
31413,8.5,8.25,7.25
31414,7,7,5.25
31415,8,8,7
31416,6.5,6.25,6.5
31417,7,8.25,7.5
31418,8,8.25,6.5
31419,7.5,8.25,6.5
31420,6.75,5,6
31421,7.5,6.75,6
31422,7.5,7.25,5.5
31423,5.75,6.75,3.25
31424,7.75,8,6
31425,6,2.25,4
31426,8,9.5,6
31427,6.75,2,3.75
31428,7.5,6,6.25
31429,6,4,3.25
31431,8.5,7.75,6
31432,7,6,6.25
31433,6.5,1.5,3.75
31434,6.75,7.5,5.75
31435,6.5,6.5,4.25
31436,5.75,5.5,3.5
31437,6.25,8.75,7.5
31438,5.5,8.25,7.25
31439,7.5,10,8
31440,8.5,8.25,7.25
31441,6.75,6.75,5.75
31442,8.25,9.75,7
31444,7.5,5.25,4
31445,7.75,8.5,5.5
31446,8,5.75,4
31447,8,4,4.25
31448,7.75,5.25,4
31449,6,6.25,4.5
31450,4.75,4,5
31451,5.5,3,2.5
31452,5.25,4.75,5.75
31453,5,3.25,3.5
31454,5,3,3.5
31455,4.75,4,4
31456,8.25,7.75,5.75
31457,6.25,5.25,5.5
31458,7.25,5.75,5.25
31459,8,8.25,6.5
31460,6,3.75,6.75
31461,6.5,5.75,6.25
31462,5.5,4,3.25
31463,7.5,6.5,7.25
31464,7,8,6.5
31465,5.75,6.75,5.75
31466,6.25,8,5
31467,5.75,9.25,6.75
31468,6.5,5.5,6.75
31469,6.75,3.25,2.75
31470,6.75,5.5,4
31471,6.75,5.75,5.25
31472,8.25,6.25,7.25
31473,7.25,6.75,7
31474,7.5,9.25,7.75
31475,6,7.75,4
31476,6.5,9.5,6.25
31477,7.75,6.75,6.75
31478,7,8.75,7
31479,7,5.5,6
31480,8,9,7.5
31481,6.75,7.5,6.25
31482,6.5,3,4.25
31483,6,4.75,5
31484,8,7.75,4.75
31485,6,2.25,4.5
31486,5.25,3.75,3
31487,8.75,8.75,7.25
31488,6,4.75,4
31489,8,8,6.5
31490,6.75,7.75,2.75
31491,7.25,8.25,5
31492,8.75,7,6
31493,7.75,6,6
31494,5.5,6,2.5
31495,6,7.5,3.5
31496,7.5,7.75,6
31497,5.25,6,4.75
31498,6.25,3,2.25
31499,6.25,5.5,4
31500,6.75,7,6
31501,6.75,4.25,5.25
31502,5.75,2.5,3.5
31503,6,5.5,4.75
31504,6.5,4.25,4
31505,5.75,6.5,1.75
31506,7.5,9,7.75
31507,7,2,4.75
31508,6.5,5.75,5.25
31509,8,7.75,5.75
31510,7.25,9,6.5
31511,7.25,8.75,6.25
31512,6,8.5,3
31513,5.75,4.75,4.75
31514,7.25,2,3.75
31515,6.5,8.25,6.25
31516,6,3,3.5
31517,6.75,6,3.5
31518,6.25,5,4
31519,6.5,8.75,7
31520,7.25,9.25,6.25
31521,4.5,4.5,3
31523,7,8.5,7.5
31524,6.5,4.5,2.75
31525,6.5,6.5,4
31526,7.5,3.75,5.5
31527,6.75,8,5
31528,6.5,7.25,7.25
31529,7,8,5.75
31530,5.5,8.5,3.25
31531,7.75,8,6.75
31532,8.25,7,6.5
31533,7,4.25,7.25
31534,6.5,9.5,4.25
31535,6.5,6,3.5
31536,7,7,5.25
31537,4.75,2.5,6.25
31539,7.75,7.75,5.25
31540,5.75,4.75,5
31541,5.75,6.25,4
31542,8,7.5,6
31543,7,3,5.75
31544,4.75,2.5,3.75
31545,5.75,8,5.75
31546,6.25,6,5.75
31548,8,9.5,6.25
31549,6.25,7.5,4.25
31550,7.5,10,5
31551,6,3.75,4.25
31552,6,7.25,3
31553,7,8,7
31555,5.25,7.5,4.25
31556,5,5,4
31557,8,6.5,5.5
31558,7,7.25,5.75
31559,6.25,8.5,7.75
31560,6.5,7.75,7.75
31561,8.5,8.25,7
31562,7,4.25,6.25
31563,7,5.75,6.25
31564,6.25,5.5,4.25
31566,7.5,5.25,6
31567,6.25,7.5,5
31568,7.75,7,5.25
31569,6,4.75,1.75
31570,7.25,6.5,5
31571,5.25,8.25,6.25
31572,4.25,4.75,3
31573,8.25,9,6.75
31574,8.75,9,7.75
31575,8,9.75,8.5
31576,5,3.5,3.25
31577,6,4.5,4.5
31578,7.25,8.25,6.5
31579,5,4.25,1.75
31580,6.5,8,4
31581,7,5.25,3.25
31582,6.75,5.5,3.25
31583,7,4.5,5.5
31584,7.25,6,5.5
31585,7,3.25,3.25
31586,6,6.75,6.5
31587,8.25,9.25,4.75
31588,6,6,5.25
31589,5,3.25,4.25
31590,6.75,9.25,3.5
31591,8,9,4.5
31592,8.5,9.75,6.75
31593,6,6.5,6
31595,7,9.25,4.5
31596,8,8.5,7.5
31597,6.5,6.75,4.75
31598,6,7,4
31599,6,1.5,3.5
31600,7.5,9,7.25
31601,7.25,5.75,3
31602,6.75,6,3
31603,8.5,9.75,7.75
31604,6.5,7,5.5
31605,4.25,4.75,3.75
31606,6.5,2.5,3.5
31607,7,6,7
31608,6,3,4.25
31609,7,5,4.25
31610,7,7.75,5
31611,7.25,8.5,4
31612,6.75,6.25,5
31613,6.75,5,6.5
31614,8,8.5,6.25
31615,8,6,4
31616,8.25,4,3.75
31617,6,6,6.25
31618,8,4.75,3.25
31619,7.5,9.25,6.5
31620,6.75,3.75,4.75
31621,6.25,6.25,6
31623,8,10,6.25
31624,7,5.25,4.5
31625,6,3.75,4
31626,8.5,7.5,7
31627,6.5,6,5.5
31628,5.75,3.5,3.75
31629,7.5,8.25,3.25
31630,6,3.75,3.75
31631,6.5,3,4
31632,6,3.75,4.5
31633,7,3.75,1.75
31634,7.5,7.5,4.5
31635,8,8.25,5.5
31636,7,6.5,7
31637,7,6.5,4.25
31638,6.75,5.5,6.5
31639,5.5,4.25,2
31641,6,7.75,3.25
31642,7.5,8.5,4
31643,7.25,6.75,5.75
31644,6.5,6.5,3.25
31645,6.75,8.25,5
31646,7.5,5,4.5
31647,8.5,6,3.25
31649,7.25,4,6
31650,8,5.5,5.75
31651,5.5,5.25,2.75
31652,6.5,4.5,3.25
31653,7,5.25,5.5
31654,8,4.25,3.75
31655,7.25,4.5,4
31656,6.5,9,3
31657,7.25,8.25,4.75
31658,7.25,4.5,0.5
31659,7.75,6,3
31660,7.25,8.5,6
31661,7.75,7.25,7
31662,7,4.25,4.25
31663,6.75,4.5,5
31664,6.75,4.75,4
31665,4,4,3.75
31666,7,9.75,7.5
31667,7.25,7.5,6
31668,7.5,4.25,2.25
31669,5.25,4.75,3
31670,7.5,9.25,5
31671,7.5,6.75,4.5
31672,7,4.75,5
31673,7,2.25,4.75
31674,7.25,7.5,5
31675,5,3,4.25
31677,7,5,5.25
31678,7.75,4,2.25
31679,7,6.25,3
31681,7,7.25,6.25
31682,6.25,6.25,4.25
31683,7.5,8.25,6.5
31684,7.25,2.25,3
31685,6.75,4,5.75
31686,6.75,4.25,3
31687,6,6.5,5.75
31688,7.5,8.25,6.5
31689,6.75,7.75,4.25
31690,6.75,7.75,5.75
31691,7,8,6.25
31692,7,8,6.5
31693,7,5,5
31694,7.5,8.5,7.75
31695,8,7.5,6.75
31696,7.5,5.75,6.75
31697,6,4.75,2.25
31698,6.75,8.25,4
31699,7.5,8.5,7.25
31700,8,8.5,5
31701,6.75,5.25,3
31702,6.5,5.75,4.5
31703,6.5,9,4.75
31704,7,4.5,3.75
31705,7,6.75,5.5
31706,7,3,5.5
31708,7,4,2.75
31709,5.75,5.75,6
31710,7,5.5,5.5
31711,6.75,8,5.25
31712,6,3,3.75
31713,6,7.5,4.5
31714,6.5,8.5,5.5
31715,7,7.25,5.25
31716,5.5,5.75,6
31717,5.75,3.75,2.75
31718,6.75,6.25,4.5
31719,7,9.25,7
31720,4.75,6,6.5
31721,7.25,7,7.75
31722,6,7.75,3.75
31723,7.75,7.75,6.25
31724,5.5,7.5,5.25
31725,5.75,6.75,6
31726,7.5,7.25,8
31727,5.75,7.5,5.5
31728,7,4.5,4.5
31729,5,4.25,3.75
31730,6,7.75,5.5
31731,5.25,8.5,4.25
31732,7,7,6
31733,7.5,3,4.75
31734,8,6.75,6
31735,8.5,9,6
31737,7.25,3.5,4.75
31738,5.75,4,3.25
31739,8.5,8.5,7
31740,7.5,7.25,5.25
31741,5.25,2.5,4
31742,5.75,3,4.25
31743,7,5,3.5
31744,5.75,4,3.5
31745,8.25,9.75,7.5
31746,7.25,3.5,3
31747,6.25,4,3.75
31748,8.25,8.5,6.75
31749,8.25,9.25,7
31750,5.75,2.25,4
31751,7.5,5.75,3
31752,6.25,2,4.25
31753,7.5,5.5,3.25
31754,8.5,7,5.25
31755,6,2.25,4.5
31756,6,4.25,4.25
31757,7.5,8.5,6.25
31758,7.25,8.5,4.5
31759,7.25,8,4.5
31760,8.5,6.75,4.75
31762,8,8.75,7
31763,7.5,9.75,8
31764,7,8.25,5
31765,7.5,8.25,6.5
31766,5.5,3.75,2.75
31767,7.25,9.5,3.5
31768,7,5.5,4.25
31769,8,7.5,4.5
31770,8.5,8.75,6.5
31771,8.5,9.25,5.75
31772,8.25,6.25,4
31773,7.25,5,3.75
31774,7.5,7,6.5
31775,8.25,7.5,5.5
31776,7.25,2.75,3.25
31777,7,7.75,5.25
31778,7.25,6.25,0.75
31779,7.25,7.5,4.25
31780,7,3,2.25
31781,8.25,7.25,5.25
31782,8,5.75,6.75
31783,7,3,3
31784,6,7.5,6.25
31785,7.25,8.5,7.25
31786,8,7.75,5.5
31787,7,8.75,3.75
31788,7,4.5,5
31789,8,7.5,7.5
31790,8,7,5.75
31791,7,4.75,2
31792,6,5.75,3.25
31793,7,7,3.75
31794,7,7,5.75
31795,6,6.5,3.75
31796,7,2,3.25
31797,7.5,6.25,5
31798,7,3,4.25
31799,7.25,5.75,3.75
31800,8,7.5,5
31801,7.25,6.75,3.5
31802,7.75,7.25,5
31803,7.75,9.25,6
31804,7.25,7.75,3.75
31805,4.25,4.5,5
31806,7.75,9,7.75
31807,5.75,3.75,4.75
31808,7.5,6,5.75
31809,5,5.5,3.75
31810,5.5,6.5,3.25
31811,6.25,7.5,7
31813,7.5,9,6.25
31814,6.75,9.25,6
31815,4.75,6.75,5.25
31816,4.25,5,3
31817,5.75,8.25,6.5
31818,6.75,6.5,3.75
31819,6.25,6.75,3.5
31820,6.25,6,4
31821,4.75,3,4.25
31822,6.25,3.75,2.75
31823,5.5,2.5,4.25
31824,7.5,9.25,3.25
31825,7.5,7.75,5
31826,7,8.25,4.75
31827,6.5,4.5,2.75
31828,6,3.5,4.25
31829,7.75,8.75,6.25
31830,7.25,6.75,4.25
31831,5.75,2.25,3.25
31832,7.75,7.75,4
31833,8.25,6.25,3.5
31834,6.25,5.25,3.75
31835,7,7,8
31836,7.75,2.5,4
31837,8,5,4.5
31838,7.25,8.25,4.5
31839,8.25,9.5,7
31840,6.5,2.75,3.75
31841,6.75,4.75,3
31842,6.25,5,4
31843,8.5,9,6.25
31844,8.25,8,6
31845,6.5,5.75,4.25
31846,7.25,2.25,4.25
31847,7.75,6,5.25
31848,7.5,7.25,6.5
31849,7.25,5.75,5.5
31850,7.75,2.5,4.75
31851,5.75,3.25,4.75
31852,8.25,6.25,5
31853,7.75,6.5,7.5
31854,7,5.75,3.5
31855,7.75,4.75,5.25
31856,7.5,5.5,4
31857,7.75,7.25,4.5
31858,6,3.75,4
31859,7.25,6,4.75
31860,7,6.5,4.5
31862,7,5.5,6.5
31863,8,4.75,5.5
31864,8,7,4.5
31865,8.5,7,6.5
31866,7.25,6.25,5.5
31867,8,6.25,5
31868,7.75,7.5,5
31869,8,3.5,4
31870,7.5,5.5,4.75
31871,7.5,7.25,5
31872,6,6.5,7
31873,7,8.25,4
31874,3.5,4,4
31875,7.5,7,6
31876,8,9.5,9
31877,6.75,8.5,6.25
31878,8,6.25,4.75
31879,6.75,4.25,3.5
31880,6.25,4.25,3.5
31881,6.25,7.5,5
31882,8,7,5.25
31883,5.75,8,4.25
31884,5.5,3.75,3.25
31885,7.25,9.25,5.5
31886,7,6.75,4.25
31887,7.75,8.5,7
31888,6.75,6.5,6
31889,6.5,8.5,4
31890,6.75,2.5,4.5
31891,6.75,3.5,4.25
31892,7,7.75,4.75
31893,8.25,8.75,8
31894,4.75,5.25,2.75
31895,8,6.25,3.75
31896,5.75,8.75,5.25
31897,5.75,6,4
31898,8,7.25,4.25
31899,7.75,9.5,7.75
31900,7,7.5,4.5
31901,8.25,9,5.25
31902,6,4.75,4.25
31903,8,6.25,6
31904,5.25,1.5,4.25
31905,8.25,7.25,5
31906,8.5,5.5,4.25
31908,6.75,8.5,6.75
31909,7.5,8.25,8.75
31910,8,8.5,6.75
31911,7.5,5.75,4.25
31912,7.25,8,6.5
31913,3.75,4,4
31914,7,6.75,4.75
31915,6,4,4.5
31916,7.5,8,6.25
31917,7,6.25,6.75
31918,6,3,3.75
31919,7,9,4.75
31920,7.25,8.25,5
31921,6,7,4
31922,7.25,8.5,6.25
31923,7.5,8.5,6.25
31924,7,3.5,4
31926,6,5,2.25
31927,6.25,4.5,4.75
31928,7.25,7.75,3.25
31929,6.75,4.5,4
31930,6.75,8.5,3.5
31931,6,7.25,4
31932,7.5,8.5,7
31933,7,8.5,7.5
31934,6.5,6.75,6
31935,6.75,6,5.25
31936,6.75,9,6.75
31937,6.5,7.75,8
31938,6.5,8,6.25
31939,6.5,3,4
31940,5.5,3.75,2.5
31941,6.5,4,5
31942,6.5,5.75,2.25
31943,8.5,6.5,4.25
31944,7.5,5.25,3.5
31945,5.75,6.5,4.25
31946,6.5,7.5,3.75
31947,6.25,8.5,3
31949,7,8.75,3.75
31950,7.5,7.5,7.5
31951,8.25,8.75,6
31952,7.25,4.5,4.75
31953,7,9,8.5
31954,7.25,4.75,3.25
31955,6.5,7.5,6
31956,6.75,7.75,5.5
31957,7.5,8.25,6.75
31958,8,8.5,4.75
31959,7.5,5.5,3.75
31960,6.5,5,6
31961,7.5,8.75,4.75
31962,8.25,4.5,4.75
31963,6,4,3.5
31964,7.5,5.75,6.75
31965,6.5,3.25,2.5
31966,6.5,7,7
31967,8,6.25,6.75
31968,6,7,4.25
31969,6.5,8.5,6.5
31970,7.75,9.75,5.5
31971,6.25,5,4.25
31972,6,4.25,4.25
31973,8.5,8,6.25
31974,7.25,8.75,4.75
31975,7.25,6.5,3
31976,7.5,6.25,7
31977,7.25,6.75,3.5
31978,7.75,8.25,5.75
31979,7.75,8,7
31980,7.25,7.25,5.5
31981,6,8.5,6
31982,7.75,5.75,4.25
31983,6.75,8,5.25
31984,7,9.5,8
31985,6.25,8.75,4.5
31986,5.25,3.25,3
31987,6.5,3.25,3.25
31988,7.75,5.75,6.5
31989,6.25,4,1
31990,6.25,4,3.25
31991,6.75,7.25,5.75
31992,6.75,8.5,7
31993,5.25,6.5,5
31994,7.5,7.75,7.5
31995,7.25,7.5,4.75
31996,7,2.25,4
31997,4.75,7.75,5
31998,7,8,6.75
31999,5.25,2.5,3.25
32000,6.25,7,5
32001,6,8.25,6
32002,5.25,6.75,4
32003,5.25,4,5.5
32004,6.75,4.5,4
32005,6.5,5.5,3
32006,7.5,6.5,5.5
32007,6.5,5,3.5
32008,8,6.75,6
32009,8,8.5,6.5
32011,6.5,1.75,3.25
32012,6.25,6.25,3.75
32013,5.75,2.5,3.75
32014,5.75,3,4.75
32015,7.5,9.25,7
32016,8,7,4
32017,6.75,3.75,5
32018,8,7.25,7.75
32019,7.5,7.5,5.75
32020,6.5,5.5,5.5
32021,7,5.25,3.25
32022,7,6.75,5
32023,7,8.5,7
32024,8,9,7.75
32025,8,5.5,4
32026,6.5,8,3
32027,7.5,5.25,3.75
32028,8,6.5,6
32029,7.75,9,5.25
32030,6.25,3.5,1.5
32031,7.5,7,4
32032,6,7.5,6
32033,6.25,9.25,5.25
32034,7,8.5,7.5
32035,7.5,7,4.25
32036,7.75,8.5,5.25
32037,7.5,8.25,4.75
32038,7.25,8,4
32039,6.5,3.5,3.75
32040,8,7.75,5.25
32041,7.5,7.25,6.5
32042,6.75,4.25,3.75
32043,7.75,8.25,6.75
32044,7,7.5,5
32045,7,9.25,7.75
32046,5.75,8.25,2.75
32048,5.75,4.25,4.75
32049,8.5,8.25,7.75
32050,8,5.5,6
32051,5.25,5,4
32052,8,9.25,5
32053,7.5,8.75,6.5
32054,6.25,4.75,4.5
32055,7.5,8.5,6.5
32056,5,4.5,3.75
32057,7.5,6.75,4.75
32058,7,5.25,4.5
32059,7,5.25,6.25
32060,5.25,2.5,3.25
32061,5.5,4.75,3
32062,6,4.5,2.25
32063,7.75,8,5
32065,6,2.5,4.25
32066,7.5,9.5,7.75
32067,7,7.75,4.25
32068,7.75,6.5,4.5
32069,6.75,7.5,6
32070,7.75,5,3.5
32071,7.25,8.25,5
32072,7.75,5.75,3.25
32073,6.25,8.5,3.25
32074,5.5,4.25,7.5
32075,6.5,7.5,6
32076,6,6.5,4.25
32077,7.5,8.75,4.75
32078,6.75,4.5,5
32079,7.5,8.5,7.25
32080,7.75,7,7.75
32081,7.25,9.25,4.75
32082,8,9.25,6.25
32083,7,8.5,6
32084,8,9,7.5
32085,7.5,8.75,6.5
32086,7.5,8.25,3.75
32087,8,8,6.75
32088,8,8.25,4.75
32089,7.25,9.75,5.75
32090,6.25,4.5,3.25
32091,7.5,6.25,3.25
32092,7.75,8.75,6.25
32093,5.75,8.25,3.25
32094,7.75,8.25,4.25
32095,6,8.75,5.75
32096,6.5,6.75,3.75
32097,7,5.5,3.75
32098,6.5,4.75,4
32099,5,5.75,4.25
32100,7.5,9,5.75
32101,7.5,5.75,4.25
32103,6.5,4.25,3.25
32104,7.25,6.5,3.75
32105,5.5,3.5,2.5
32106,7.75,9.75,6
32107,7.25,9.75,8.5
32108,7.5,7,5.75
32109,5.5,5,3.75
32110,6.25,7.25,7.5
32111,8,9.5,4.75
32112,7.75,4,6.5
32113,7.25,10,5
32114,8.5,6.75,7
32115,4.5,3.75,3.25
32116,7.5,8,5.75
32117,5.25,6.5,5.5
32118,6.25,7.75,5.25
32119,8.75,9.25,7.75
32120,7.5,9,5.5
32121,8,8,4.5
32122,8,8.25,6.5
32123,8,7,6.5
32124,8,7.25,6
32125,6,5.5,3.5
32126,6.25,4,4.25
32127,6.75,9,3.75
32128,6.5,4,4.75
32129,7,9.25,6
32130,5.5,5,3.75
32131,7.5,6.25,7
32132,6.25,5.75,4
32133,6,7.5,1.5
32134,7.75,8.75,6.25
32135,7,4.25,4
32136,7,7.5,5.75
32137,6.5,6.25,2.75
32139,6.25,4.5,3.75
32140,7.5,8.75,5.5
32141,7.5,4,3.75
32142,6.5,7.25,4
32143,7.5,8.5,7
32144,7.5,6.25,4
32145,7.5,7,6
32146,7.75,9.25,7.25
32147,7.75,7.5,7.75
32148,7.5,7.5,3.5
32149,7,7.5,6
32150,7.5,5.75,3.5
32151,7,7.75,5
32152,6,7.5,4.25
32153,5,5.5,1.5
32154,7,6,6.5
32155,7.75,9,4.25
32156,4.75,7,4
32157,5,5.5,0.5
32158,7.25,8.25,4.25
32159,7,8.75,5
32160,7.75,9.5,4.5
32161,8.25,10,7.25
32162,5.5,5,4.5
32163,7,7,2.5
32164,7.5,7,3.75
32165,7.5,9.25,8.5
32166,7.5,9.25,7.75
32167,6.5,7.5,4.25
32168,5,6,3
32169,5.5,5.75,5
32170,8.25,9.25,8
32171,8,8.5,5.25
32172,8,8.25,6.5
