site,parameter,date,year,month,day,hour,aqi,unit,duration,qc_name,aqi_categ
Hanoi,PM2.5 - Principal,2016-07-24T03:00:00Z,2016,07,24,03,55,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T04:00:00Z,2016,07,24,04,54,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T05:00:00Z,2016,07,24,05,51,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T06:00:00Z,2016,07,24,06,56,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T07:00:00Z,2016,07,24,07,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T08:00:00Z,2016,07,24,08,83,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T09:00:00Z,2016,07,24,09,105,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T10:00:00Z,2016,07,24,10,118,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T11:00:00Z,2016,07,24,11,126,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T12:00:00Z,2016,07,24,12,129,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T13:00:00Z,2016,07,24,13,130,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T14:00:00Z,2016,07,24,14,131,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T15:00:00Z,2016,07,24,15,121,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T16:00:00Z,2016,07,24,16,118,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T17:00:00Z,2016,07,24,17,118,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T18:00:00Z,2016,07,24,18,109,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T19:00:00Z,2016,07,24,19,104,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-24T20:00:00Z,2016,07,24,20,90,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T21:00:00Z,2016,07,24,21,77,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T22:00:00Z,2016,07,24,22,77,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-24T23:00:00Z,2016,07,24,23,72,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T00:00:00Z,2016,07,25,00,71,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T01:00:00Z,2016,07,25,01,63,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T02:00:00Z,2016,07,25,02,62,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T03:00:00Z,2016,07,25,03,65,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T04:00:00Z,2016,07,25,04,69,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T05:00:00Z,2016,07,25,05,70,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T06:00:00Z,2016,07,25,06,68,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T07:00:00Z,2016,07,25,07,72,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T08:00:00Z,2016,07,25,08,78,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T09:00:00Z,2016,07,25,09,72,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T10:00:00Z,2016,07,25,10,69,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T11:00:00Z,2016,07,25,11,65,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T12:00:00Z,2016,07,25,12,71,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T13:00:00Z,2016,07,25,13,69,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T14:00:00Z,2016,07,25,14,66,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T15:00:00Z,2016,07,25,15,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T16:00:00Z,2016,07,25,16,61,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T17:00:00Z,2016,07,25,17,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T18:00:00Z,2016,07,25,18,70,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T19:00:00Z,2016,07,25,19,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T20:00:00Z,2016,07,25,20,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T21:00:00Z,2016,07,25,21,79,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T22:00:00Z,2016,07,25,22,82,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-25T23:00:00Z,2016,07,25,23,84,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T00:00:00Z,2016,07,26,00,74,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T01:00:00Z,2016,07,26,01,67,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T02:00:00Z,2016,07,26,02,71,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T03:00:00Z,2016,07,26,03,70,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T04:00:00Z,2016,07,26,04,71,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T05:00:00Z,2016,07,26,05,71,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T06:00:00Z,2016,07,26,06,67,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T07:00:00Z,2016,07,26,07,70,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T08:00:00Z,2016,07,26,08,83,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T09:00:00Z,2016,07,26,09,95,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T10:00:00Z,2016,07,26,10,125,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-26T11:00:00Z,2016,07,26,11,126,UG/M3,1 Hr,Missing,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-26T12:00:00Z,2016,07,26,12,NA,UG/M3,1 Hr,Missing,NA
Hanoi,PM2.5 - Principal,2016-07-26T13:00:00Z,2016,07,26,13,NA,UG/M3,1 Hr,Valid,NA
Hanoi,PM2.5 - Principal,2016-07-26T14:00:00Z,2016,07,26,14,145,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-26T15:00:00Z,2016,07,26,15,127,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-26T16:00:00Z,2016,07,26,16,96,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T17:00:00Z,2016,07,26,17,74,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T18:00:00Z,2016,07,26,18,72,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T19:00:00Z,2016,07,26,19,80,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T20:00:00Z,2016,07,26,20,85,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-26T21:00:00Z,2016,07,26,21,110,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-26T22:00:00Z,2016,07,26,22,126,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-26T23:00:00Z,2016,07,26,23,126,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T00:00:00Z,2016,07,27,00,109,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T01:00:00Z,2016,07,27,01,105,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T02:00:00Z,2016,07,27,02,111,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T03:00:00Z,2016,07,27,03,108,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T04:00:00Z,2016,07,27,04,107,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T05:00:00Z,2016,07,27,05,107,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T06:00:00Z,2016,07,27,06,95,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-27T07:00:00Z,2016,07,27,07,113,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T08:00:00Z,2016,07,27,08,136,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T09:00:00Z,2016,07,27,09,147,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T10:00:00Z,2016,07,27,10,140,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T11:00:00Z,2016,07,27,11,129,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T12:00:00Z,2016,07,27,12,104,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-27T13:00:00Z,2016,07,27,13,90,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-27T14:00:00Z,2016,07,27,14,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-27T15:00:00Z,2016,07,27,15,55,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-27T16:00:00Z,2016,07,27,16,53,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-27T17:00:00Z,2016,07,27,17,50,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-27T18:00:00Z,2016,07,27,18,48,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-27T19:00:00Z,2016,07,27,19,45,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-27T20:00:00Z,2016,07,27,20,45,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-27T21:00:00Z,2016,07,27,21,35,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-27T22:00:00Z,2016,07,27,22,32,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-27T23:00:00Z,2016,07,27,23,33,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T00:00:00Z,2016,07,28,00,33,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T01:00:00Z,2016,07,28,01,35,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T02:00:00Z,2016,07,28,02,38,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T03:00:00Z,2016,07,28,03,44,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T04:00:00Z,2016,07,28,04,38,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T05:00:00Z,2016,07,28,05,34,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T06:00:00Z,2016,07,28,06,27,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T07:00:00Z,2016,07,28,07,18,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T08:00:00Z,2016,07,28,08,9,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T09:00:00Z,2016,07,28,09,4,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T10:00:00Z,2016,07,28,10,0,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T11:00:00Z,2016,07,28,11,NA,UG/M3,1 Hr,Valid,NA
Hanoi,PM2.5 - Principal,2016-07-28T12:00:00Z,2016,07,28,12,3,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T13:00:00Z,2016,07,28,13,15,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T14:00:00Z,2016,07,28,14,16,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T15:00:00Z,2016,07,28,15,18,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T16:00:00Z,2016,07,28,16,22,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T17:00:00Z,2016,07,28,17,21,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T18:00:00Z,2016,07,28,18,23,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T19:00:00Z,2016,07,28,19,24,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T20:00:00Z,2016,07,28,20,21,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T21:00:00Z,2016,07,28,21,44,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-28T22:00:00Z,2016,07,28,22,51,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-28T23:00:00Z,2016,07,28,23,44,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T00:00:00Z,2016,07,29,00,37,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T01:00:00Z,2016,07,29,01,56,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T02:00:00Z,2016,07,29,02,57,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T03:00:00Z,2016,07,29,03,44,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T04:00:00Z,2016,07,29,04,34,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T05:00:00Z,2016,07,29,05,34,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T06:00:00Z,2016,07,29,06,29,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T07:00:00Z,2016,07,29,07,27,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T08:00:00Z,2016,07,29,08,30,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T09:00:00Z,2016,07,29,09,47,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T10:00:00Z,2016,07,29,10,55,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T11:00:00Z,2016,07,29,11,54,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T12:00:00Z,2016,07,29,12,63,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T13:00:00Z,2016,07,29,13,50,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T14:00:00Z,2016,07,29,14,41,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T15:00:00Z,2016,07,29,15,33,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T16:00:00Z,2016,07,29,16,30,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T17:00:00Z,2016,07,29,17,39,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T18:00:00Z,2016,07,29,18,37,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T19:00:00Z,2016,07,29,19,45,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-29T20:00:00Z,2016,07,29,20,52,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T21:00:00Z,2016,07,29,21,52,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T22:00:00Z,2016,07,29,22,57,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-29T23:00:00Z,2016,07,29,23,54,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T00:00:00Z,2016,07,30,00,45,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-30T01:00:00Z,2016,07,30,01,50,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-30T02:00:00Z,2016,07,30,02,58,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T03:00:00Z,2016,07,30,03,51,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T04:00:00Z,2016,07,30,04,46,UG/M3,1 Hr,Valid,Good
Hanoi,PM2.5 - Principal,2016-07-30T05:00:00Z,2016,07,30,05,54,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T06:00:00Z,2016,07,30,06,60,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T07:00:00Z,2016,07,30,07,69,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T08:00:00Z,2016,07,30,08,71,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T09:00:00Z,2016,07,30,09,67,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T10:00:00Z,2016,07,30,10,67,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T11:00:00Z,2016,07,30,11,76,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T12:00:00Z,2016,07,30,12,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T13:00:00Z,2016,07,30,13,81,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T14:00:00Z,2016,07,30,14,90,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T15:00:00Z,2016,07,30,15,104,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-30T16:00:00Z,2016,07,30,16,107,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-30T17:00:00Z,2016,07,30,17,100,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T18:00:00Z,2016,07,30,18,97,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T19:00:00Z,2016,07,30,19,97,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-30T20:00:00Z,2016,07,30,20,102,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-30T21:00:00Z,2016,07,30,21,101,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-30T22:00:00Z,2016,07,30,22,103,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-30T23:00:00Z,2016,07,30,23,103,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-31T00:00:00Z,2016,07,31,00,97,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T01:00:00Z,2016,07,31,01,87,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T02:00:00Z,2016,07,31,02,85,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T03:00:00Z,2016,07,31,03,83,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T04:00:00Z,2016,07,31,04,76,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T05:00:00Z,2016,07,31,05,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T06:00:00Z,2016,07,31,06,74,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T07:00:00Z,2016,07,31,07,78,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T08:00:00Z,2016,07,31,08,99,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T09:00:00Z,2016,07,31,09,127,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-31T10:00:00Z,2016,07,31,10,158,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-07-31T11:00:00Z,2016,07,31,11,158,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-07-31T12:00:00Z,2016,07,31,12,156,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-07-31T13:00:00Z,2016,07,31,13,154,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-07-31T14:00:00Z,2016,07,31,14,154,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-07-31T15:00:00Z,2016,07,31,15,131,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-31T16:00:00Z,2016,07,31,16,95,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T17:00:00Z,2016,07,31,17,73,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T18:00:00Z,2016,07,31,18,67,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T19:00:00Z,2016,07,31,19,62,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T20:00:00Z,2016,07,31,20,83,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-07-31T21:00:00Z,2016,07,31,21,105,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-31T22:00:00Z,2016,07,31,22,112,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-07-31T23:00:00Z,2016,07,31,23,126,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-08-01T00:00:00Z,2016,08,01,00,133,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-08-01T01:00:00Z,2016,08,01,01,157,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T02:00:00Z,2016,08,01,02,154,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T03:00:00Z,2016,08,01,03,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T04:00:00Z,2016,08,01,04,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T05:00:00Z,2016,08,01,05,149,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-08-01T06:00:00Z,2016,08,01,06,151,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T07:00:00Z,2016,08,01,07,147,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-08-01T08:00:00Z,2016,08,01,08,155,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T09:00:00Z,2016,08,01,09,177,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T10:00:00Z,2016,08,01,10,177,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T11:00:00Z,2016,08,01,11,173,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T12:00:00Z,2016,08,01,12,169,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T13:00:00Z,2016,08,01,13,158,UG/M3,1 Hr,Valid,Unhealthy
Hanoi,PM2.5 - Principal,2016-08-01T14:00:00Z,2016,08,01,14,131,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-08-01T15:00:00Z,2016,08,01,15,103,UG/M3,1 Hr,Valid,Unhealthy for Sensitive Groups
Hanoi,PM2.5 - Principal,2016-08-01T16:00:00Z,2016,08,01,16,85,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-08-01T17:00:00Z,2016,08,01,17,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-08-01T18:00:00Z,2016,08,01,18,71,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-08-01T19:00:00Z,2016,08,01,19,75,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-08-01T20:00:00Z,2016,08,01,20,84,UG/M3,1 Hr,Valid,Moderate
Hanoi,PM2.5 - Principal,2016-08-01T21:00:00Z,2016,08,01,21,95,UG/M3,1 Hr,Valid,Moderate
