Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
Hanoi,PM2.5 - Principal,2016-12-01 01:00 AM,2016,12,01,01,114,3,40.8,34.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 02:00 AM,2016,12,01,02,113,3,40.3,27.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 03:00 AM,2016,12,01,03,113,3,40.2,30.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 04:00 AM,2016,12,01,04,113,3,40.5,27.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 05:00 AM,2016,12,01,05,114,3,40.7,73.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 06:00 AM,2016,12,01,06,115,3,41.1,41.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 07:00 AM,2016,12,01,07,116,3,41.6,60.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 08:00 AM,2016,12,01,08,116,3,41.6,35.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 09:00 AM,2016,12,01,09,115,3,41.3,30.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 10:00 AM,2016,12,01,10,118,3,42.3,25.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 11:00 AM,2016,12,01,11,123,3,44.5,26.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 12:00 PM,2016,12,01,12,130,3,47.1,30.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 01:00 PM,2016,12,01,13,133,3,48.5,33.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 02:00 PM,2016,12,01,14,136,3,49.6,34.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 03:00 PM,2016,12,01,15,138,3,50.7,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 04:00 PM,2016,12,01,16,146,3,53.9,39.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 05:00 PM,2016,12,01,17,152,4,57.5,44.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 06:00 PM,2016,12,01,18,153,4,58.6,54.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 07:00 PM,2016,12,01,19,154,4,60.6,58.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 08:00 PM,2016,12,01,20,154,4,60.9,66.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 09:00 PM,2016,12,01,21,154,4,61.9,81.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 10:00 PM,2016,12,01,22,155,4,63.2,98.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-01 11:00 PM,2016,12,01,23,156,4,65.3,105.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 12:00 AM,2016,12,02,00,156,4,65.8,68.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 01:00 AM,2016,12,02,01,157,4,66.3,60.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 02:00 AM,2016,12,02,02,157,4,66.5,53.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 03:00 AM,2016,12,02,03,157,4,66.9,108.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 04:00 AM,2016,12,02,04,158,4,68.2,113.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 05:00 AM,2016,12,02,05,158,4,69.6,101.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 06:00 AM,2016,12,02,06,158,4,69.5,87.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 07:00 AM,2016,12,02,07,158,4,69.6,69.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 08:00 AM,2016,12,02,08,158,4,69.9,59.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 09:00 AM,2016,12,02,09,159,4,70.7,61.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 10:00 AM,2016,12,02,10,160,4,72.0,76.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 11:00 AM,2016,12,02,11,160,4,72.4,38.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 12:00 PM,2016,12,02,12,160,4,72.4,41.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 01:00 PM,2016,12,02,13,161,4,74.4,37.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 02:00 PM,2016,12,02,14,163,4,78.5,44.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 03:00 PM,2016,12,02,15,166,4,84.2,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2016-12-02 04:00 PM,2016,12,02,16,168,4,88.7,-999.0,UG/M3,1 Hr,Missing
Hanoi,PM2.5 - Principal,2016-12-02 05:00 PM,2016,12,02,17,171,4,94.2,43.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 06:00 PM,2016,12,02,18,172,4,96.7,55.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 07:00 PM,2016,12,02,19,172,4,96.9,64.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 08:00 PM,2016,12,02,20,173,4,98.1,83.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 09:00 PM,2016,12,02,21,173,4,98.6,110.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 10:00 PM,2016,12,02,22,174,4,100.1,107.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-02 11:00 PM,2016,12,02,23,175,4,102.6,107.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 12:00 AM,2016,12,03,00,177,4,106.5,112.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 01:00 AM,2016,12,03,01,179,4,108.9,149.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 02:00 AM,2016,12,03,02,180,4,111.3,178.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 03:00 AM,2016,12,03,03,181,4,112.9,207.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 04:00 AM,2016,12,03,04,180,4,111.0,236.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 05:00 AM,2016,12,03,05,179,4,109.0,156.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 06:00 AM,2016,12,03,06,179,4,110.2,91.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 07:00 AM,2016,12,03,07,181,4,112.8,95.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 08:00 AM,2016,12,03,08,182,4,115.5,71.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 09:00 AM,2016,12,03,09,183,4,117.6,93.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 10:00 AM,2016,12,03,10,184,4,119.7,132.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 11:00 AM,2016,12,03,11,185,4,122.2,123.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 12:00 PM,2016,12,03,12,186,4,123.5,93.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 01:00 PM,2016,12,03,13,187,4,125.5,90.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 02:00 PM,2016,12,03,14,187,4,126.0,79.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 03:00 PM,2016,12,03,15,187,4,125.9,68.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 04:00 PM,2016,12,03,16,187,4,125.5,62.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 05:00 PM,2016,12,03,17,186,4,123.5,73.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 06:00 PM,2016,12,03,18,187,4,125.3,117.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 07:00 PM,2016,12,03,19,190,4,131.2,129.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 08:00 PM,2016,12,03,20,193,4,137.1,133.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 09:00 PM,2016,12,03,21,195,4,140.2,163.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 10:00 PM,2016,12,03,22,195,4,141.6,165.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-03 11:00 PM,2016,12,03,23,195,4,141.0,138.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 12:00 AM,2016,12,04,00,195,4,140.0,160.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 01:00 AM,2016,12,04,01,194,4,139.2,163.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 02:00 AM,2016,12,04,02,194,4,138.3,176.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 03:00 AM,2016,12,04,03,193,4,137.5,195.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 04:00 AM,2016,12,04,04,193,4,136.9,189.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 05:00 AM,2016,12,04,05,193,4,137.8,200.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 06:00 AM,2016,12,04,06,194,4,138.8,233.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 07:00 AM,2016,12,04,07,194,4,138.3,234.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 08:00 AM,2016,12,04,08,193,4,137.3,147.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 09:00 AM,2016,12,04,09,193,4,136.7,125.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 10:00 AM,2016,12,04,10,192,4,135.6,118.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 11:00 AM,2016,12,04,11,192,4,135.3,100.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 12:00 PM,2016,12,04,12,193,4,136.4,75.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 01:00 PM,2016,12,04,13,193,4,137.0,67.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 02:00 PM,2016,12,04,14,193,4,136.9,61.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 03:00 PM,2016,12,04,15,193,4,136.6,54.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 04:00 PM,2016,12,04,16,191,4,133.6,84.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 05:00 PM,2016,12,04,17,190,4,130.8,97.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 06:00 PM,2016,12,04,18,188,4,127.6,105.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 07:00 PM,2016,12,04,19,186,4,123.3,105.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 08:00 PM,2016,12,04,20,184,4,118.9,117.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 09:00 PM,2016,12,04,21,184,4,119.9,138.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 10:00 PM,2016,12,04,22,186,4,123.8,156.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-04 11:00 PM,2016,12,04,23,188,4,126.8,166.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 12:00 AM,2016,12,05,00,190,4,130.1,174.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 01:00 AM,2016,12,05,01,192,4,135.0,159.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 02:00 AM,2016,12,05,02,195,4,140.1,169.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 03:00 AM,2016,12,05,03,197,4,144.1,125.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 04:00 AM,2016,12,05,04,198,4,147.3,122.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 05:00 AM,2016,12,05,05,199,4,148.6,122.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 06:00 AM,2016,12,05,06,199,4,149.2,129.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 07:00 AM,2016,12,05,07,199,4,149.3,131.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 08:00 AM,2016,12,05,08,200,4,149.7,170.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 09:00 AM,2016,12,05,09,200,4,149.9,218.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 10:00 AM,2016,12,05,10,199,4,149.4,191.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 11:00 AM,2016,12,05,11,199,4,148.6,179.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 12:00 PM,2016,12,05,12,199,4,148.3,192.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 01:00 PM,2016,12,05,13,198,4,147.0,190.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 02:00 PM,2016,12,05,14,198,4,146.6,158.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 03:00 PM,2016,12,05,15,197,4,143.8,131.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 04:00 PM,2016,12,05,16,195,4,141.1,115.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 05:00 PM,2016,12,05,17,194,4,138.3,109.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 06:00 PM,2016,12,05,18,193,4,137.1,107.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 07:00 PM,2016,12,05,19,192,4,135.6,116.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 08:00 PM,2016,12,05,20,191,4,133.0,122.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 09:00 PM,2016,12,05,21,189,4,128.5,126.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 10:00 PM,2016,12,05,22,185,4,121.9,138.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-05 11:00 PM,2016,12,05,23,183,4,116.6,157.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 12:00 AM,2016,12,06,00,180,4,111.1,144.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 01:00 AM,2016,12,06,01,176,4,104.8,149.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 02:00 AM,2016,12,06,02,173,4,98.4,102.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 03:00 AM,2016,12,06,03,171,4,93.4,60.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 04:00 AM,2016,12,06,04,169,4,89.4,55.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 05:00 AM,2016,12,06,05,167,4,86.5,93.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 06:00 AM,2016,12,06,06,165,4,83.5,93.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 07:00 AM,2016,12,06,07,164,4,81.3,69.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 08:00 AM,2016,12,06,08,163,4,79.0,60.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 09:00 AM,2016,12,06,09,162,4,76.4,60.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 10:00 AM,2016,12,06,10,160,4,73.8,65.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 11:00 AM,2016,12,06,11,159,4,71.0,46.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 12:00 PM,2016,12,06,12,157,4,67.3,40.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 01:00 PM,2016,12,06,13,155,4,63.7,37.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 02:00 PM,2016,12,06,14,153,4,60.0,38.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 03:00 PM,2016,12,06,15,155,4,63.8,35.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 04:00 PM,2016,12,06,16,157,4,67.7,44.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 05:00 PM,2016,12,06,17,158,4,68.5,39.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 06:00 PM,2016,12,06,18,160,4,72.7,54.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 07:00 PM,2016,12,06,19,160,4,72.7,60.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 08:00 PM,2016,12,06,20,161,4,74.3,61.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 09:00 PM,2016,12,06,21,162,4,76.0,63.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 10:00 PM,2016,12,06,22,162,4,77.2,71.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-06 11:00 PM,2016,12,06,23,162,4,77.2,68.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 12:00 AM,2016,12,07,00,162,4,77.1,57.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 01:00 AM,2016,12,07,01,162,4,77.7,59.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 02:00 AM,2016,12,07,02,163,4,78.3,193.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 03:00 AM,2016,12,07,03,163,4,78.6,154.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 04:00 AM,2016,12,07,04,163,4,79.1,73.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 05:00 AM,2016,12,07,05,163,4,79.2,193.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 06:00 AM,2016,12,07,06,163,4,79.5,94.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 07:00 AM,2016,12,07,07,163,4,79.2,106.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 08:00 AM,2016,12,07,08,163,4,79.3,103.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 09:00 AM,2016,12,07,09,164,4,79.9,87.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 10:00 AM,2016,12,07,10,165,4,81.9,66.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 11:00 AM,2016,12,07,11,165,4,83.5,45.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 12:00 PM,2016,12,07,12,167,4,86.1,54.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 01:00 PM,2016,12,07,13,169,4,90.3,50.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 02:00 PM,2016,12,07,14,172,4,96.2,45.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 03:00 PM,2016,12,07,15,171,4,94.3,48.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 04:00 PM,2016,12,07,16,171,4,93.5,46.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 05:00 PM,2016,12,07,17,172,4,96.9,47.8,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 06:00 PM,2016,12,07,18,171,4,93.3,45.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 07:00 PM,2016,12,07,19,171,4,94.4,62.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 08:00 PM,2016,12,07,20,171,4,94.1,77.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 09:00 PM,2016,12,07,21,171,4,93.9,110.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 10:00 PM,2016,12,07,22,171,4,94.5,109.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-07 11:00 PM,2016,12,07,23,172,4,96.2,130.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 12:00 AM,2016,12,08,00,173,4,98.9,158.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 01:00 AM,2016,12,08,01,174,4,100.0,201.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 02:00 AM,2016,12,08,02,175,4,101.4,148.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 03:00 AM,2016,12,08,03,175,4,101.8,136.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 04:00 AM,2016,12,08,04,175,4,101.5,154.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 05:00 AM,2016,12,08,05,175,4,101.4,106.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 06:00 AM,2016,12,08,06,175,4,101.6,121.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 07:00 AM,2016,12,08,07,175,4,101.9,99.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 08:00 AM,2016,12,08,08,175,4,101.9,98.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 09:00 AM,2016,12,08,09,175,4,101.9,101.2,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 10:00 AM,2016,12,08,10,175,4,101.9,109.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 11:00 AM,2016,12,08,11,175,4,102.0,108.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 12:00 PM,2016,12,08,12,175,4,102.1,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 01:00 PM,2016,12,08,13,175,4,102.2,83.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 02:00 PM,2016,12,08,14,173,4,97.4,55.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 03:00 PM,2016,12,08,15,171,4,94.4,42.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 04:00 PM,2016,12,08,16,170,4,92.0,43.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 05:00 PM,2016,12,08,17,168,4,88.9,52.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 06:00 PM,2016,12,08,18,168,4,87.5,53.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 07:00 PM,2016,12,08,19,168,4,88.2,62.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 08:00 PM,2016,12,08,20,171,4,94.5,77.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 09:00 PM,2016,12,08,21,174,4,99.1,111.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 10:00 PM,2016,12,08,22,175,4,102.7,112.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-08 11:00 PM,2016,12,08,23,177,4,105.6,133.0,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 12:00 AM,2016,12,09,00,178,4,107.9,160.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 01:00 AM,2016,12,09,01,180,4,110.7,86.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 02:00 AM,2016,12,09,02,181,4,114.1,76.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 03:00 AM,2016,12,09,03,183,4,118.4,79.9,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 04:00 AM,2016,12,09,04,185,4,121.6,78.7,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 05:00 AM,2016,12,09,05,186,4,123.8,73.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 06:00 AM,2016,12,09,06,187,4,125.5,137.1,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 07:00 AM,2016,12,09,07,188,4,127.4,252.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 08:00 AM,2016,12,09,08,189,4,129.8,207.3,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 09:00 AM,2016,12,09,09,190,4,131.7,188.6,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 10:00 AM,2016,12,09,10,191,4,133.1,178.4,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 11:00 AM,2016,12,09,11,191,4,132.4,162.5,UG/M3,1 Hr,Valid
Hanoi,PM2.5 - Principal,2016-12-09 12:00 PM,2016,12,09,12,190,4,130.8,150.4,UG/M3,1 Hr,Valid
